ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
ಅತಿಕರ,,,,,,,,surtax,,,yes
ಅತಿಕ್ರಮಣ,,,,,,,,trespass,,,yes
ಅತಿಕ್ರಮಣಕಾರ,,,,,,,,trespasser,,,yes
ಅತಿಕ್ರಮ ಪ್ರವೇಶ,,,,,,,,trespass,,,yes
ಅತಿಕ್ರಮಿಸು,,,,,,,,impinge,,,yes
ಅತಿ ಜರೂರು,,,,,,,,very urgent,,,yes
ಅತಿಥಿ,,,,,,,,guest,,,yes
ಅತಿಥಿ ಗೃಹ,,,,,,,,guest house,,,yes
ಅತಿ ಪಾವತಿ,,ಅತಿ ಸಂದಾಯ,,,,,,over payment,,,yes
ಅತಿರಿಕ್ತ ಮೌಲ್ಯ ಸಿದ್ಧಾಂತ,,,,,,,,theory of surplus value,,,yes
ಅತಿಲಂಘಿಸುವ ಪ್ರತಿ,,,,,,,,infringing copy,,,yes
ಅತಿಶಯೋಕ್ತಿ,,"ಅತ್ಯುಕ್ತಿ , ಉತ್ಪ್ರೇಕ್ಷೆ",,,,,,exaggeration,,,yes
ಅತಿ ಸಂದಾಯ,,ಅತಿ ಪಾವತಿ,,,,,,over payment,,,yes
ಅತೀತ,,"ಅತಿ, ಅತಿರಿಕ್ತ",,,,,,ultra,,,yes
ಅತೃಪ್ತ,,,,,,,,insatiable,,,yes
ಅತೃಪ್ತಿ,,ಕೊರತೆ,,,,,,discontent,,,yes
ಅತೃಪ್ತಿಕರ,,,,,,,,unsatisfactory,,,yes
ಅತ್ಯಂತ,,ವಿಪರೀತ,,,,,,extreme,,,yes
ಅತ್ಯಗತ್ಯ,,ಅನಿವಾರ್ಯ,,,,,,indispensable,,,yes
ಅತ್ಯಧಿಕ,,,,,,,,excessive,,,yes
ಅತ್ಯಧಿಕ ಪರಿಹಾರ,,,,,,,,excessive relief,,,yes
ಅತ್ಯಧಿಕ ಹಾನಿ,,,,,,,,excessive loss,,,yes
ಅತ್ಯಲ್ಪ,,,,,,,,nominal,,,yes
ಅತ್ಯಾಚಾರ,,ಹಟ ಸಂಭೋಗ,,,,,,rape,,,yes
ಅತ್ಯಾವಶ್ಯಕತೆ,,,,,,,,exigency AWÜñÜÂñæ,,,yes
ಅತ್ಯುಕ್ತಿ,,"ಉತ್ಪ್ರೇಕ್ಷೆ , ಅತಿಶಯೋಕ್ತಿ",,,,,,exaggeration,,,yes
ಅತ್ಯುತ್ತಮ,,,,,,,,excellent,,,yes
ಅದಕ್ಷತೆ,,,,,,,,inefficiency,,,yes
ಅದುರು,,,,,,,,ore,,,yes
ಅದೃಶ್ಯ,,ಅಗೋಚರ,,,,,,invisible,,,yes
ಅದೃಷ್ಟ,,ವಿಧಿ,,,,,,"destiny, fluke",,,yes
ಅದೃಷ್ಟವಾದ,,,,,,,,fatalism ¨æçÊÜÊÝ¨Ü,,,yes
ಅದ್ವಿತೀಯ,,,,,,,,"unique, unparalleled",,,yes
ಅಧಾರ್ಮಿಕ,,ಭ್ರಷ್ಟ,,,,,,impious,,,yes
ಅಧಿಕ,,"ಹೆಚ್ಚಿನ, ಹೆಚ್ಚುವರಿ, ವಿಶೇಷ",,,,,,"additional, extra",,,yes
ಅಧಿಕ ಕಾಲಿಕ ಭತ್ಯ,,,,,,,,overtime allowance,,,yes
ಅಧಿಕ ಕಾಲಿಕ ಮಜೂರಿಗಳು,,,,,,,,overtime wages,,,yes
ಅಧಿಕ ಕಾಲಿಕ ವೆಚ್ಚಗಳು,,,,,,,,overtime charges,,,yes
ಅಧಿಕರ,,,,,,,,super tax,,,yes
ಅಧಿಕರಣ,,ನ್ಯಾಯ ಮಂಡಲಿ,,,,,,tribunal,,,yes
ಅಧಿಕ ವರ್ಷ,,,,,,,,leap year,,,yes
ಅಧಿಕಾರ,,ಪ್ರಾಧಿಕಾರ,,,,,,"power, authority",,,yes
ಅಧಿಕಾರ ಕ್ಷೇತ್ರ,,ಅಧಿಕಾರ ವ್ಯಾಪ್ತಿ,,,,,,jurisdiction,,,yes
ಅಧಿಕಾರ ತ್ಯಾಗ,,,,,,,,"abdicate, abandon, renunciate",,,yes
ಅಧಿಕಾರನಾಮೆ,,,,,,,,power of attorney,,,yes
ಅಧಿಕಾರ ಪತ್ರ,,,,,,,,"letter of authority, credentials",,,yes
ಅಧಿಕಾರ ಪರಿಚಯ ಪತ್ರ,,,,,,,,letter of credence,,,yes
ಅಧಿಕಾರ ಪ್ರತ್ಯಾಯೋಜನೆ,,,,,,,,delegation of power,,,yes
ಅಧಿಕಾರವಾಣಿ,,"ಆಜ್ಞೆ, ವಿಧಿ",,,,,,dictate,,,yes
ಅಧಿಕಾರವಾದ,,,,,,,,authoritarianism,,,yes
ಅಧಿಕಾರವಾದಿ,,,,,,,,authoritarian,,,yes
ಅಧಿಕಾರ ವ್ಯಾಪ್ತಿ,,ಅಧಿಕಾರ ಕ್ಷೇತ್ರ,,,,,,jurisdiction,,,yes
ಅಧಿಕಾರ ವ್ಯಾಪ್ತಿಯ ಕ್ಷೇತ್ರ,,,,,,,,jurisdictional area,,,yes
ಅಧಿಕಾರಶಾಹಿ,,ನೌಕರಶಾಹಿ,,,,,,bureaucracy,,,yes
ಅಧಿಕಾರ ಹಸ್ತಾಂತರ ಪತ್ರ,,,,,,,,certificate of transfer of charge,,,yes
ಅಧಿಕಾರಾತೀತ,,,,,,,,ultra-vires,,,yes
ಅಧಿಕಾರಾವಧಿ,,ಅನುಭೋಗಾವಧಿ,,,,,,tenure,,,yes
ಅಧಿಕಾರಿ,,,,,,,,officer,,,yes
ಅಧಿಕಾರಿ ಸೂಚಿ ಪಟ್ಟಿ,,ಅಧಿಕಾರಿ ಪಟ್ಟಿ,,,,,,civil list,,,yes
ಅಧಿಕಾರೇತರ,,,,,,,,non-official ÓÜPÝìÃæàñÜÃÜ,,,yes
ಅಧಿಕೃತ,,"ನಂಬಲರ್ಹ, ಪ್ರಾಧಿಕೃತ",,,,,,"official, authentic, authorised",,,yes
ಅಧಿಕೃತ ಅನುದಾನ,,,,,,,,authorised grant,,,yes
ಅಧಿಕೃತ ಉಗ್ರಾಣ,,,,,,,,authorised depository,,,yes
ಅಧಿಕೃತ ಏಜೆಂಟ್,,,,,,,,authorised agent,,,yes
ಅಧಿಕೃತ ಕಾರಣ,,,,,,,,official reason,,,yes
ಅಧಿಕೃತ ಜ್ಞಾಪನ,,,,,,,,official memorandum,,,yes
ಅಧಿಕೃತತೆ,,,,,,,,authenticity,,,yes
ಅಧಿಕೃತ ದಾಖಲಾತಿ,,,,,,,,authorised enrollment,,,yes
ಅಧಿಕೃತ ದಾಖಲೆ,,,,,,,,"official record, office document",,,yes
ಅಧಿಕೃತ ಪಾಠ,,,,,,,,authorised text,,,yes
ಅಧಿಕೃತ ಪಾಲಕ,,,,,,,,official guardian,,,yes
ಅಧಿಕೃತ ಪ್ರಮಾಣ ಪತ್ರ,,,,,,,,official certificate,,,yes
ಅಧಿಕೃತ ಬಂಡವಾಳ,,ಅಧಿಕೃತ ಮೂಲಧನ,,,,,,authorised capital,,,yes
ಅಧಿಕೃತ ಭಾಷೆ,,ಆಡಳಿತ ಭಾಷೆ,,,,,,official language,,,yes
ಅಧಿಕೃತ ಮುಂದೂಡಿಕೆ,,,,,,,,moratorium,,,yes
ಅಧಿಕೃತ ಮೂಲಧನ,,ಅಧಿಕೃತ ಬಂಡವಾಳ,,,,,,authorised capital,,,yes
ಅಧಿಕೃತ ಮೊಹರು,,,,,,,,official seal,,,yes
ಅಧಿಕೃತ ರಜೆ,,,,,,,,authorised leave,,,yes
ಅಧಿಕೃತ ವೆಚ್ಚ,,,,,,,,authorised expenditure,,,yes
ಅಧಿಕೃತ ವ್ಯಕ್ತಿ,,,,,,,,authorised person,,,yes
ಅಧಿಕೃತ ವ್ಯಾಪಾರಿ,,,,,,,,authorised dealer,,,yes
ಅಧಿಕೃತ ಸಮಾಪನ,,,,,,,,official liquidation,,,yes
ಅಧಿಕೃತ ಸಹಿ,,,,,,,,official signature,,,yes
ಅಧಿಕೃತ ಸ್ವಾಧೀನತೆ,,ಅಧಿಕೃತ ಸಂಪಾದನೆ,,,,,,authorised acquisition,,,yes
ಅಧಿಕ್ರಮಿಸು,,ಹಿಂದೆ ಹಾಕು,,,,,,supersede,,,yes
ಅಧಿನಿಯಮ,,,,,,,,act,,,yes
ಅಧಿನಿಯಮಿತಿ,,ಕಾನೂನು ಮಾಡುವುದು,,,,,,enactment,,,yes
ಅಧಿಪತ್ಯ,,,,,,,,dominion,,,yes
ಅಧಿಪತ್ರ,,ವಾರಂಟು,,,,,,warrant,,,yes
ಅಧಿಪ್ರಮಾಣನ,,,,,,,,authentication,,,yes
ಅಧಿಪ್ರಮಾಣಿತ ಪ್ರತಿ,,,,,,,,authenticated copy,,,yes
ಅಧಿಪ್ರಮಾಣಿಸು,,,,,,,,authenticate,,,yes
ಅಧಿಭೋಗ,,,,,,,,occupancy,,,yes
ಅಧಿಭೋಗದ ಹಕ್ಕು,,,,,,,,occupancy right,,,yes
ಅಧಿಭೋಗದಾರ,,,,,,,,occupant,,,yes
ಅಧಿಯಾಚನ ಪತ್ರ,,"ಕೋರಿಕೆ ಪತ್ರ, ಬೇಡಿಕೆ ಪತ್ರ",,,,,,requisition form,,,yes
ಅಧಿಯಾಚನೆ,,ಕಡ್ಡಾಯದ ಕೋರಿಕೆ,,,,,,requisition,,,yes
ಅಧಿಲಾಭಾಂಶ,,ಬೋನಸ್,,,,,,bonus,,,yes
ಅಧಿವಕ್ತ,,,,,,,,actor,,,yes
ಅಧಿವಾಸ,,"ವಸತಿ, ನೆಲೆ",,,,,,domicile,,,yes
ಅಧಿವಾಸ ಕಾನೂನು,,,,,,,,domicile lex,,,yes
ಅಧಿವಾಸದ ಪ್ರಮಾಣ ಪತ್ರ,,,,,,,,certificate of domicile,,,yes
ಅಧಿವಾಸದ ಬದಲಾವಣೆ,,,,,,,,change of domicile,,,yes
ಅಧಿವಾಸಿತ,,,,,,,,domiciled,,,yes
ಅಧಿವಿಚಾರಣೆ,,,,,,,,trial,,,yes
ಅಧಿವೇಶನ,,"ಸಭೆ, ಸೆಷನ್",,,,,,session,,,yes
ಅಧಿಸದಸ್ಯತ್ವ,,,,,,,,fellowship,,,yes
ಅಧಿಸೂಚನೆ,,ಪ್ರಕಟಣೆ,,,,,,notification,,,yes
ಅಧಿಸೂಚಿತ,,,,,,,,notified,,,yes
ಅಧಿಸೂಚಿತ ಆದೇಶ,,,,,,,,notified order,,,yes
ಅಧಿಸೂಚಿತ ಉದ್ಯೋಗ,,,,,,,,notified occupation,,,yes
ಅಧಿಸೂಚಿತ ಕಾರ್ಯಸಂಸ್ಥೆ,,,,,,,,notified establishment,,,yes
ಅಧಿಸೂಚಿತ ಪ್ರದೇಶ,,,,,,,,notified area,,,yes
ಅಧಿಸೂಚಿತ ಸ್ಥಳ,,,,,,,,notified place,,,yes
ಅಧಿಹರಣ,,,,,,,,confiscation,,,yes
ಅಧೀಕ್ಷಕ,,ಮೇಲ್ವಿಚಾರಕ,,,,,,superintendent,,,yes
ಅಧೀಕ್ಷಣಾ ಮಂಡಲಿ,,,,,,,,board of superintendence,,,yes
ಅಧೀಕ್ಷಣೆ,,,,,,,,superintendence,,,yes
ಅಧೀನ,,"ಒಳಪಟ್ಟ , ಕೆಳಗಣ",,,,,,"subordinate, subsidiary, tributary",,,yes
ಅಧೀನ ಅಧಿಕಾರಿ,,,,,,,,subordinate officer,,,yes
ಅಧೀನ ಕಚೇರಿ,,,,,,,,subordinate office,,,yes
ಅಧೀನ ಕಾರ್ಯದರ್ಶಿ,,,,,,,,under secretary,,,yes
ಅಧೀನ ನ್ಯಾಯಾಧೀಶ,,,,,,,,subordinate judge,,,yes
ಅಧೀನ ನ್ಯಾಯಾಲಯ,,,,,,,,subordinate court,,,yes
ಅಧೀನ ಮ್ಯಾಜಿಸ್ಟ್ರೇಟ್,,,,,,,,subordinate magistrate,,,yes
ಅಧೀನ ಸೇವೆಗಳು,,,,,,,,subordinate services,,,yes
ಅಧೀನ ಹುದ್ದೆ,,,,,,,,subordinate post,,,yes
ಅಧೋಮುಖ,,ಕೆಳಮುಖ,,,,,,downward,,,yes
ಅಧ್ಯಕ್ಷ,,,,,,,,president,,,yes
ಅಧ್ಯಕ್ಷತೆ,,,,,,,,presidentship,,,yes
ಅಧ್ಯಯನ,,,,,,,,study,,,yes
ಅಧ್ಯಯನ ಕೇಂದ್ರ,,,,,,,,study centre,,,yes
ಅಧ್ಯಯನ ಮಂಡಲಿ,,,,,,,,"board of studies, academic council",,,yes
ಅಧ್ಯಾದೇಶ,,,,,,,,ordinance,,,yes
ಅಧ್ಯಾಪನ,,,,,,,,teaching,,,yes
ಅಧ್ಯಾಯ,,ವಿಭಾಗ,,,,,,chapter,,,yes
ಅಧ್ಯಾರೋಹೀ,,,,,,,,overriding,,,yes
ಅಧ್ಯಾರೋಹೀ ಉಪಬಂಧ,,,,,,,,overriding provision,,,yes
ಅಧ್ಯಾರೋಹೀ ಪರಿಣಾಮ,,,,,,,,overriding effect,,,yes
ಅನಂತತೆ,,ಅಪಾರತೆ,,,,,,infinity,,,yes
ಅನಂತವಾಗಿ,,ಕೊನೆಯಿಲ್ಲದೆ,,,,,,ad infinitum,,,yes
ಅನಕ್ಷರತೆ,,,,,,,,illiteracy,,,yes
ಅನಕ್ಷರಸ್ಥ,,,,,,,,illiterate,,,yes
ಅನಕ್ಷರಸ್ಥ ಮತದಾರ,,,,,,,,illiterate voter,,,yes
ಅನಗತ್ಯ,,,,,,,,unnecessary,,,yes
ಅನಧಿಕೃತ,,,,,,,,"unauthorised, unofficial",,,yes
ಅನಧಿಕೃತ ಕಟ್ಟಡ,,,,,,,,unauthorised construction,,,yes
ಅನಧಿಕೃತ ಕಾರ್ಯ,,,,,,,,unauthorised act,,,yes
ಅನಧಿಕೃತ ಕೆಲಸ,,,,,,,,unofficial work,,,yes
ಅನಧಿಕೃತ ವೇಳೆ,,,,,,,,unauthorised hours,,,yes
ಅನಧಿಕೃತ ವ್ಯಕ್ತಿ,,,,,,,,unauthorised person,,,yes
ಅನಧಿಕೃತ ಹಸ್ತಕ್ಷೇಪ,,,,,,,,unauthorised interference,,,yes
ಅನಧಿಪ್ರವೇಶ,,,,,,,,trespass,,,yes
ಅನನ್ಯ ಅಧಿಕಾರ ವ್ಯಾಪ್ತಿ,,ಪ್ರತ್ಯೇಕ ಅಧಿಕಾರ ವ್ಯಾಪ್ತಿ,,,,,,exclusive jurisdiction,,,yes
ಅನನ್ಯ ವಿಶೇಷಾಧಿಕಾರ,,ಪ್ರತ್ಯೇಕ ವಿಶೇಷಾಧಿಕಾರ,,,,,,exclusive privilege,,,yes
ಅನನ್ಯ ಸ್ವತ್ತು,,ಪ್ರತ್ಯೇಕ ಸ್ವತ್ತು,,,,,,exclusive property,,,yes
ಅನನ್ಯ ಸ್ವಾಧೀನ,,,,,,,,exclusive possession,,,yes
ಅನನ್ಯ ಹಕ್ಕು,,ಪ್ರತ್ಯೇಕ ಹಕ್ಕು,,,,,,exclusive right,,,yes
ಅನಪೇಕ್ಷಿತ ವ್ಯಕ್ತಿ,,,,,,,,undesirable person,,,yes
ಅನಪೇಕ್ಷಿತ ವ್ಯವಹಾರ,,ಅನುಚಿತ ವ್ಯವಹಾರ,,,,,,undesirable transaction,,,yes
ಅನರ್ಹ,,,,,,,,"ineligible, unqualified",,,yes
ಅನರ್ಹತೆ,,ಅಪಾತ್ರತೆ,,,,,,"disqualification, ineligibility",,,yes
ಅನಾಕ್ಷೇಪ ಪತ್ರ,,,,,,,,no objection certificate,,,yes
ಅನಾಗರಿಕ,,,,,,,,"primitive, barbarian, uncivilised",,,yes
ಅನಾಣ್ಯೀಕರಣ,,,,,,,,demonetization,,,yes
ಅನಾಥ,,ತಬ್ಬಲಿ,,,,,,"orphan, destitute",,,yes
ಅನಾಥಾಲಯ,,ಅನಾಥಾಶ್ರಮ,,,,,,orphanage,,,yes
ಅನಾದರ,,ಉಪೇಕ್ಷೆ,,,,,,disregard,,,yes
ಅನಾದರಣ ನೋಟಿಸು,,,,,,,,notice of dishonour,,,yes
ಅನಾದರಿತ ವಿನಿಮಯ ಪತ್ರ,,,,,,,,dishonoured bill of exchange,,,yes
ಅನಾದಿ,,"ಪ್ರಾಚೀನ, ಪುರಾತನ",,,,,,"ancient, immemorial",,,yes
ಅನಾನುಕೂಲ,,ತೊಂದರೆ,,,,,,disadvantage,,,yes
ಅನಾಮಕ,,"ಬೇನಾಮಿ, ಹೆಸರಿಲ್ಲದ",,,,,,anonymous,,,yes
ಅನಾಮಿ,,,,,,,,anomalous,,,yes
ಅನಾಮಿ ಅಡಮಾನ,,,,,,,,anomalous mortgage,,,yes
ಅನಾಮಿಕ,,ಬೇನಾಮಿ,,,,,,anonymous,,,yes
ಅನಾರೋಗ್ಯಕರ,,ಅನೈರ್ಮಲ್ಯದ,,,,,,"insanitary, unhealthy",,,yes
ಅನಾವರ್ತಕ,,,,,,,,non-recurring,,,yes
ಅನಾವರ್ತಕ ಖರ್ಚು,,,,,,,,non-recurring charges,,,yes
ಅನಾವರ್ತಕ ವೆಚ್ಚ,,,,,,,,non-recurring expenditure,,,yes
ಅನಾವೃಷ್ಟಿ,,"ಬರ, ಕ್ಷಾಮ",,,,,,drought,,,yes
ಅನಾಹುತ,,"ವಿಪತ್ತು , ಆಪತ್ತು , ಅನರ್ಥ",,,,,,calamity,,,yes
ಅನಿಯಂತ್ರಿತ,,,,,,,,"unrestricted, uncontrolled",,,yes
ಅನಿಯತ,,,,,,,,"irregular, indefinite, casual",,,yes
ಅನಿಯತ ಅಭ್ಯಾಗತ,,,,,,,,casual visitor,,,yes
ಅನಿಯತ ಉದ್ಯೋಗ,,,,,,,,casual employment,,,yes
ಅನಿಯತ ಕೆಲಸಗಾರ,,ಬಿಡಿ ಕೆಲಸಗಾರ,,,,,,casual worker,,,yes
ಅನಿರೀಕ್ಷಿತ,,,,,,,,"unexpected, unforeseen",,,yes
ಅನಿರೀಕ್ಷಿತ ಕಾರ್ಯ,,,,,,,,unforeseen act,,,yes
ಅನಿರ್ಣೀತ,,ಸಂದಿಗ್ಧ,,,,,,indecisive,,,yes
ಅನಿರ್ದಿಷ್ಟ,,"ಅನಿಶ್ಚಿತ, ಅಸ್ಪಷ್ಟ",,,,,,"indefinite, unspecified",,,yes
ಅನಿರ್ದಿಷ್ಟ ಅಭಿವ್ಯಕ್ತಿ,,,,,,,,indefinite expression,,,yes
ಅನಿರ್ದಿಷ್ಟ ಅವಧಿ,,,,,,,,indefinite period,,,yes
ಅನಿರ್ದಿಷ್ಟ ಕಾಲ,,,,,,,,"sine die, indefinite time",,,yes
ಅನಿರ್ದಿಷ್ಟ ಕಾಲ ಮುಂದೂಡಿಕೆ,,,,,,,,"adjournment, sine die",,,yes
ಅನಿರ್ದಿಷ್ಟ ತಪಾಸಣೆ,,,,,,,,random check,,,yes
ಅನಿರ್ದಿಷ್ಟದ ಸಂದಾಯ,,,,,,,,indefinite payment,,,yes
ಅನಿರ್ದಿಷ್ಟ ನ್ಯಾಸ,,,,,,,,indefinite trust,,,yes
ಅನಿರ್ದಿಷ್ಟವಾಗಿ,,,,,,,,indefinitely,,,yes
ಅನಿರ್ದಿಷ್ಟ ಶಿಕ್ಷೆ,,,,,,,,indeterminate sentence,,,yes
ಅನಿರ್ದಿಷ್ಟ ಸರಕುಗಳು,,,,,,,,unascertained goods,,,yes
ಅನಿರ್ಬಂಧಿತ,,,,,,,,unrestricted,,,yes
ಅನಿಲ,,ಗ್ಯಾಸ್,,,,,,gas,,,yes
ಅನಿವಾರ್ಯ,,,,,,,,"indispensable, unavoidable, inevitable",,,yes
ಅನಿವಾರ್ಯ ಕಾರಣ,,,,,,,,unavoidable cause,,,yes
ಅನಿವಾರ್ಯ ಸಂದರ್ಭಗಳು,,,,,,,,unavoidable circumstances,,,yes
ಅನಿವಾಸಿ,,,,,,,,non-resident,,,yes
ಅನಿವಾಸಿ ಕಂಪನಿ,,,,,,,,non-resident company,,,yes
ಅನಿವಾಸಿ ವ್ಯಕ್ತಿ,,,,,,,,non-resident person,,,yes
ಅನಿವಾಸಿ ಹಿತಾಸಕ್ತಿ,,,,,,,,non-resident interest,,,yes
ಅನಿಶ್ಚಿತ,,"ಅನಿರ್ದಿಷ್ಟ , ಅಸ್ಪಷ್ಟ",,,,,,"uncertain, indefinite",,,yes
ಅನಿಶ್ಚಿತ ಅವಧಿ,,,,,,,,indefinite period,,,yes
ಅನಿಶ್ಚಿತತೆ,,ಸಂದಿಗ್ಧತೆ,,,,,,"uncertainty, doldrums",,,yes
ಅನಿಶ್ಚಿತ ಸರಕು,,,,,,,,unascertained goods,,,yes
ಅನಿಷ್ಕೃಷ್ಠತೆ,,,,,,,,inaccuracy,,,yes
ಅನೀತಿ,,,,,,,,immorality,,,yes
ಅನುಕಂಪ,,ಸಹಾನುಭೂತಿ,,,,,,"sympathy, compassion",,,yes
ಅನುಕರಣೆ,,,,,,,,imitation ®ÜPÜÈ,,,yes
ಅನುಕೂಲ,,"ಸೌಕರ್ಯ, ಸೌಲಭ್ಯ",,,,,,"facility, convenience",,,yes
ಅನುಕೂಲಕರ,,,,,,,,convenient,,,yes
ಅನುಕೂಲಕರವಾದ ಷರತ್ತುಗಳು,,,,,,,,accommodating terms,,,yes
ಅನುಕೂಲಕರ ಶಿಫಾರಸು,,,,,,,,favourable recommendation,,,yes
ಅನುಕೂಲತೆ,,,,,,,,convenience,,,yes
ಅನುಕೂಲನ,,ಹೊಂದಿಸಿ ಕೊಳ್ಳುವುದು,,,,,,adaptation,,,yes
ಅನುಕೂಲ ಹುಂಡಿ,,,,,,,,accommodation bill,,,yes
ಅನುಕ್ರಮ,,,,,,,,"sequence, serial",,,yes
ಅನುಕ್ರಮ ಅವಧಿಗಳು,,,,,,,,respective terms,,,yes
ಅನುಕ್ರಮ ನಿಬಂಧನೆಗಳು,,,,,,,,respective terms,,,yes
ಅನುಕ್ರಮ ಹಕ್ಕುಗಳು,,,,,,,,respective rights,,,yes
ಅನುಗ್ರಹ,,"ಒಲವು, ಕೃಪೆ",,,,,,favour,,,yes
ಅನುಚರ,,"ಸಹವರ್ತಿ, ಅಟೆಂಡರ್",,,,,,"attender, attendant",,,yes
ಅನುಚಿತ,,ಅನಾವಶ್ಯಕ,,,,,,"undue, improper",,,yes
ಅನುಚಿತ ನಿಯೋಜನೆ,,ಅನುಚಿತ ನೇಮಕ,,,,,,improper employment,,,yes
ಅನುಚಿತ ನೇಮಕ,,ಅನುಚಿತ ನಿಯೋಜನೆ,,,,,,improper employment,,,yes
ಅನುಚಿತ ಪ್ರಭಾವ,,,,,,,,improper influence,,,yes
ಅನುಚಿತ ವರ್ತನೆ,,ಅಸಭ್ಯ ವರ್ತನೆ,,,,,,misbehaviour,,,yes
ಅನುಚಿತ ವ್ಯವಹಾರ,,ಅನಪೇಕ್ಷಿತ ವ್ಯವಹಾರ,,,,,,undesirable transaction,,,yes
ಅನುಚಿತ ಸೌಕರ್ಯ,,,,,,,,undue advantage,,,yes
ಅನುಚ್ಛೇದ,,ನಿಯಮಾವಳಿ,,,,,,article,,,yes
ಅನುಜ್ಞಾ,,ಆದೇಶ,,,,,,order,,,yes
ಅನುತ್ತೀರ್ಣ,,ನಪಾಸು,,,,,,fail,,,yes
ಅನುತ್ಪಾದಕ,,,,,,,,unproductive,,,yes
ಅನುದಾನ,,"ಸಹಾಯಧನ, ದತ್ತಿ , ಕೊಡುಗೆ",,,,,,grant,,,yes
ಅನುನಾಸಿಕ,,,,,,,,nasal (sound),,,yes
ಅನುಪಸ್ಥಿತಿ,,ಗೈರುಹಾಜರಿ,,,,,,absence,,,yes
ಅನುಪಾತ,,"ಪ್ರಮಾಣ, ದಾಮಾಷಾ",,,,,,"ratio, proportion",,,yes
ಅನುಪಾಲನ ಕಾರ್ಯಕ್ರಮ,,,,,,,,aftercare programme,,,yes
ಅನುಪಾಲನ ಗೃಹ,,,,,,,,aftercare home,,,yes
ಅನುಪಾಲನ ಸಂಸ್ಥೆ,,,,,,,,aftercare organisation,,,yes
ಅನುಪೂರಕ,,ಪೂರಕ,,,,,,supplemental,,,yes
ಅನುಪ್ರಮಾಣಿತ,,"ಸಾಕ್ಷಿ ಹಾಕಲಾದ, ದೃಢೀಕರಿಸಿದ",,,,,,attested,,,yes
ಅನುಪ್ರಮಾಣಿತ ಪ್ರತಿ,,,,,,,,attested copy,,,yes
ಅನುಪ್ರಾಸ,,,,,,,,alliteration,,,yes
ಅನುಬಂಧ,,,,,,,,"annexure, addendum",,,yes
ಅನುಬಂಧಿಸು,,"ಜೋಡಿಸು, ಸೇರಿಸು",,,,,,"annex, append",,,yes
ಅನುಬೋಧೆ,,ಮನಃಪ್ರಜ್ಞೆ,,,,,,apperception,,,yes
ಅನುಭವ,,ವ್ಯವಹಾರ ಜ್ಞಾನ,,,,,,experience,,,yes
ಅನುಭೋಗ,,,,,,,,easement,,,yes
ಅನುಮತಿ,,"ಒಪ್ಪಿಗೆ, ಸಮ್ಮತಿ",,,,,,"permission, assent, consent, licence",,,yes
ಅನುಮತಿಸಲಾದ,,,,,,,,permitted,,,yes
ಅನುಮಾನ,,"ಕಲ್ಪನೆ, ಊಹೆ",,,,,,"doubt, conjecture",,,yes
ಅನುಮೋದಕ,,ಬೆಂಬಲಕಾರ,,,,,,seconder,,,yes
ಅನುಮೋದನೆ,,ಒಪ್ಪಿಗೆ,,,,,,approval,,,yes
ಅನುಮೋದಿತ,,,,,,,,approved,,,yes
ಅನುಮೋದಿತ ಕರಡು,,,,,,,,approved draft,,,yes
ಅನುಮೋದಿತ ಭದ್ರತೆ,,,,,,,,approved security,,,yes
ಅನುಮೋದಿತ ಮಟ್ಟ,,,,,,,,approved standard,,,yes
ಅನುಮೋದಿತ ಸೇವೆ,,ಒಪ್ಪಿತ ಸೇವೆ,,,,,,approved service,,,yes
ಅನುಮೋದಿಸು,,,,,,,,approve,,,yes
ಅನುಯಾಯಿ,,ಅನುಚರ,,,,,,follower,,,yes
ಅನುರಾಗ,,,,,,,,fondness,,,yes
ಅನುರೂಪಣ,,"ಅನುವರ್ತನೆ, ಅನುಸರಣ",,,,,,conformation,,,yes
ಅನುರೂಪಾನುದಾನ,,,,,,,,matching grant,,,yes
ಅನುಲಿಪಿ,,ಪಡಿಯಚ್ಚು,,,,,,facsimile,,,yes
ಅನುಲ್ಲಂಘನೀಯ ಆದೇಶ,,,,,,,,imperative order,,,yes
ಅನುವಾದ,,"ಭಾಷಾಂತರ, ತರ್ಜುಮೆ",,,,,,translation,,,yes
ಅನುವಾದಕ,,ಭಾಷಾಂತರಕಾರ,,,,,,translator,,,yes
ಅನುವಾದಿಸು,,ಭಾಷಾಂತರಿಸು,,,,,,translate,,,yes
ಅನುಷ್ಠಾನ,,,,,,,,"compliance, implementation",,,yes
ಅನುಸಮರ್ಥನಾ ಲಿಖಿತ,,,,,,,,instrument of ratification,,,yes
ಅನುಸಮರ್ಥನೆ,,,,,,,,ratification,,,yes
